order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-100175,2025-04-06T06:37:00,قيد الانتظار,عميل-175,سارة ياسر,716489644,user26200@example.com,صنعاء,شعوب,سريع,5000.0,بطاقة,تم الدفع,521500.0,YER,521500.0,[]
طلب-100176,2025-03-24T08:43:00,تم التسليم,عميل-176,سارة ياسر,738103950,user219896@example.com,إب,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,38000.0,YER,38000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-100177,2025-03-21T09:01:00,قيد الشحن,عميل-177,محمد علي,779098415,user81692@example.com,عمران,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,197500.0,YER,197500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":91000.0,""total"":182000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":13500.0,""total"":13500.0}]"
طلب-100178,2025-04-26T14:38:00,ملغي,عميل-178,محمد علي,735427091,user275998@example.com,المكلا,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,30000.0,YER,30000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":25000.0,""total"":25000.0}]"
طلب-100179,2025-03-19T06:29:00,ملغي,عميل-179,يوسف طارق,702662301,user100719@example.com,صنعاء,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,29000.0,YER,29000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-100180,2025-01-18T14:11:00,مرتجع,عميل-180,محمد علي,707415013,user771331@example.com,تعز,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,241000.0,YER,241000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":13000.0,""total"":13000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":197500.0,""total"":197500.0}]"
طلب-100181,2025-03-23T17:44:00,قيد الشحن,عميل-181,أحمد محمد,777742349,user482220@example..com,الحديدة,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,420000.0,YER,420000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":209000.0,""total"":418000.0}]"
طلب-100182,2025-02-04T21:58:00,مؤكد,عميل-182,سارة ياسر,706679072,user681399@example.com,الحديدة,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,605000.0,YER,605000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":200000.0,""total"":600000.0}]"
طلب-100183,2025-04-05T20:57:00,قيد الانتظار,عميل-183,محمد علي,776855450,user488490@example.com,المكلا,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,184500.0,YER,184500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":156500.0,""total"":156500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":8500.0,""total"":17000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-100184,2025-04-16T17:57:00,مؤكد,عميل-184,ريم عادل,706265211,user243949@example.com,لحج,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,14000.0,YER,14000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-100185,2025-02-16T11:17:00,قيد الانتظار,عميل-185,خالد سالم,779617493,user3946@example.com,ذمار,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,550500.0,ريال يمني,550500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":250000.0,""total"":500000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-100186,2025-04-03T17:06:00,مرتجع,عميل-186,فاطمة أحمد,719486387,user894435@example.com,تعز,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,174000.0,YER,174000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":43500.0,""total"":43500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":53000.0,""total"":106000.0}]"
طلب-100187,2025-04-27T14:53:00,قيد الشحن,عميل-187,أروى محمد,779054102,user953917@example.com,ذمار,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,135500.0,YER,135500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":44500.0,""total"":133500.0}]"
طلب-100188,2025-03-03T22:26:00,مرتجع,عميل-188,يوسف طارق,713703179,user863979@example.com,تعز,التحرير,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,152500.0,YER,152500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":14000.0,""total"":14000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":40500.0,""total"":121500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6000.0,""total"":12000.0}]"
طلب-100189,2025-03-25T19:00:00,مرتجع,عميل-189,محمد علي,706260581,user365473@example.com,عدن,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,167000.0,YER,167000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":60000.0,""total"":60000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":93000.0,""total"":93000.0}]"
طلب-100190,2025-01-12T08:54:00,تم التسليم,عميل-190,ريم عادل,715436945,user341463@example.com,الحديدة,كريتر,عادي,2000.0,بطاقة,تم الدفع,189500.0,YER,189500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":187500.0,""total"":187500.0}]"
طلب-100191,2025/01/19 01:28:00,تم التسليم,عميل-191,أروى محمد,710661128,user288685@example.com,الحديدة,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,186500.0,YER,186500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":148500.0,""total"":148500.0}]"
طلب-100192,2025-02-04T21:04:00,تم التسليم,عميل-192,علي حسين,774215113,user990869@example.com,عدن,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,456000.0,YER,456000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":17500.0,""total"":35000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9000.0,""total"":27000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":196000.0,""total"":392000.0}]"
طلب-100193,2025-03-17T01:48:00,تم التسليم,عميل-193,فاطمة أحمد,719460089,user70621@example.com,لحج,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,639500.0,YER,639500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":209500.0,""total"":628500.0}]"
طلب-100194,2025-04-05T20:59:00,ملغي,عميل-194,هدى سالم,772622577,user422699@example.com,صنعاء,القاهرة,سريع,5000.0,محفظة إلكترونية,تم الدفع,328500.0,YER,328500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":196000.0,""total"":196000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":38500.0,""total"":38500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":44500.0,""total"":89000.0}]"
طلب-100195,2025-02-03T13:28:00,مؤكد,عميل-195,يوسف طارق,772103750,user735507@example.com,صنعاء,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,11000.0,YER,11000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-100196,2025-04-18T15:28:00,تم التسليم,عميل-196,خالد سالم,71 759 2278,user704622@example.com,صنعاء,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,1079000.0,YER,1079000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":194000.0,""total"":388000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":232000.0,""total"":464000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":225000.0,""total"":225000.0}]"
طلب-100197,2025-01-05T04:50:00,تم التسليم,عميل-197,علي حسين,735417682,user77858@example.com,ذمار,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,286000.0,YER,286000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":28000.0,""total"":28000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":216500.0,""total"":216500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":39500.0,""total"":39500.0}]"
طلب-100198,2025-01-04T19:35:00,مرتجع,عميل-198,ريم عادل,773761869,user129629@example.com,صنعاء,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,22000.0,YER,22000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":""10000.0"",""total"":20000.0}]"
طلب-100199,2025-01-02T21:37:00,قيد الانتظار,عميل-199,هدى سالم,12345,user520669@example.com,الحديدة,حدة,عادي,2000.0,بطاقة,تم الدفع,93000.0,YER,93000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4000.0,""total"":8000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":69000.0,""total"":69000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100200,2025-03-28T07:10:00,ملغي,عميل-200,سارة ياسر,736658945,user772873@example.com,لحج,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,59500.0,YER,59500.0,[]
طلب-100201,2025/04/17 00:01:00,تم التسليم,عميل-201,محمد علي,715490689,user197136@example.com,المكلا,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,469000.0,YER,469000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":218000.0,""total"":436000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":12000.0,""total"":24000.0}]"
طلب-100202,2025-04-27T01:02:00,مرتجع,عميل-202,ريم عادل,734215797,user209716@example.com,المكلا,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,753500.0,YER,753500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":248000.0,""total"":744000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4500.0,""total"":4500.0}]"
طلب-100203,2025-04-01T21:59:00,قيد الانتظار,عميل-203,ريم عادل,777166185,user630076@example.com,حجة,حدة,عادي,2000.0,بطاقة,تم الدفع,278000.0,YER,278000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":252000.0,""total"":252000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-100204,2025-03-31T02:19:00,قيد الشحن,عميل-204,علي حسين,703761031,user504278@example.com,عدن,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,402000.0,YER,402000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":198500.0,""total"":397000.0}]"
طلب-100205,2025-02-11T04:45:00,مؤكد,,فاطمة أحمد,777488360,user900092@example.com,المكلا,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,29000.0,YER,29000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":12000.0,""total"":24000.0}]"
طلب-100206,2025-03-29T20:11:00,قيد الشحن,عميل-206,يوسف طارق,776977692,user87987@example.com,ذمار,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,405500.0,YER,405500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10500.0,""total"":21000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":111500.0,""total"":334500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":22500.0,""total"":45000.0}]"
طلب-100207,2025-04-03T11:35:00,قيد الشحن,عميل-207,علي حسين,734608052,user-without-domain,المكلا,خور مكسر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,184500.0,YER,184500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":85000.0,""total"":170000.0}]"
طلب-100208,2025-01-16T16:29:00,مرتجع,عميل-208,هدى سالم,732051296,user636105@example.com,لحج,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,12000.0,YER,12000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":""1"",""unit_price"":10000.0,""total"":10000.0}]"
طلب-100209,2025-02-15T01:53:00,قيد الشحن,عميل-209,يوسف طارق,704342223,user16679@example.com,صنعاء,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,78500.0,YER,78500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":15000.0,""total"":45000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":8000.0,""total"":24000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-100210,2025-01-08T10:53:00,مؤكد,عميل-210,ريم عادل,737624217,user708585@example.com,إب,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,12000.0,YER,12000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7000.0,""total"":7000.0}]"
طلب-100211,2025-01-11T04:19:00,تم التسليم,عميل-211,هدى سالم,776111878,user356028@example..com,تعز,خور مكسر,عادي,2000.0,بطاقة,بانتظار الدفع,52500.0,YER,52500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7500.0,""total"":7500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":43000.0,""total"":43000.0}]"
طلب-100212,2025-03-22T11:29:00,قيد الشحن,عميل-212,يوسف طارق,719947397,user919778@example.com,إب,الحصبة,سريع,5000.0,بطاقة,تم الدفع,639000.0,YER,639000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":202000.0,""total"":606000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0}]"
طلب-100213,2025-02-22T06:20:00,مؤكد,عميل-213,هدى سالم,713318570,user801309@example.com,الحديدة,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,44000.0,YER,44000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4500.0,""total"":9000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0}]"
طلب-100214,2025-01-20T13:23:00,قيد الشحن,عميل-214,فاطمة أحمد,770200313,user63664@example.com,الحديدة,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,164500.0,YER,164500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":162500.0,""total"":162500.0}]"
طلب-100215,2025-01-19T11:01:00,مرتجع,عميل-215,محمد علي,736983804,user353252@example.com,لحج,القاهرة,سريع,5000.0,بطاقة,بانتظار الدفع,240500.0,YER,240500.0,"[{""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":235500.0,""total"":235500.0}]"
طلب-100216,2025-01-22T16:44:00,تم التسليم,عميل-216,أحمد محمد,714397065,user855264@example.com,عمران,كريتر,عادي,2000.0,بطاقة,تم الدفع,633500.0,YER,633500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":104500.0,""total"":313500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13000.0,""total"":39000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":139500.0,""total"":279000.0}]"
